#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
train_67.jpg,79134,{},4,3,"{'name': 'rect', 'x': 1204, 'y': 765, 'width': 69, 'weight': 61}",{}
train_68.jpg,61803,{},1,0,"{'name': 'rect', 'x': 1369, 'y': 870, 'width': 97, 'weight': 57}",{}
train_69.jpg,47755,{},0,0,{},{}
train_70.jpg,120814,{},3,0,"{'name': 'rect', 'x': 562, 'y': 725, 'width': 57, 'weight': 53}",{}
train_70.jpg,120814,{},3,1,"{'name': 'rect', 'x': 654, 'y': 442, 'width': 38, 'weight': 114}",{}
train_70.jpg,120814,{},3,2,"{'name': 'rect', 'x': 713, 'y': 1002, 'width': 31, 'weight': 38}",{}
train_71.jpg,92797,{},4,0,"{'name': 'rect', 'x': 516, 'y': 438, 'width': 123, 'weight': 157}",{}
train_71.jpg,92797,{},4,1,"{'name': 'rect', 'x': 1000, 'y': 564, 'width': 105, 'weight': 92}",{}
train_71.jpg,92797,{},4,2,"{'name': 'rect', 'x': 941, 'y': 889, 'width': 72, 'weight': 92}",{}
train_71.jpg,92797,{},4,3,"{'name': 'rect', 'x': 1103, 'y': 920, 'width': 67, 'weight': 57}",{}
train_72.jpg,122311,{},2,0,"{'name': 'rect', 'x': 1526, 'y': 549, 'width': 47, 'weight': 38}",{}
train_72.jpg,122311,{},2,1,"{'name': 'rect', 'x': 1652, 'y': 591, 'width': 97, 'weight': 34}",{}
train_73.jpg,92743,{},0,0,{},{}
train_74.jpg,116657,{},4,0,"{'name': 'rect', 'x': 1348, 'y': 1170, 'width': 111, 'weight': 50}",{}
train_74.jpg,116657,{},4,1,"{'name': 'rect', 'x': 1719, 'y': 1019, 'width': 36, 'weight': 57}",{}
train_74.jpg,116657,{},4,2,"{'name': 'rect', 'x': 1963, 'y': 904, 'width': 33, 'weight': 29}",{}
train_74.jpg,116657,{},4,3,"{'name': 'rect', 'x': 962, 'y': 1042, 'width': 53, 'weight': 50}",{}
train_75.jpg,136241,{},2,0,"{'name': 'rect', 'x': 231, 'y': 1164, 'width': 44, 'weight': 42}",{}
train_75.jpg,136241,{},2,1,"{'name': 'rect', 'x': 243, 'y': 996, 'width': 55, 'weight': 67}",{}
train_76.jpg,138407,{},0,0,{},{}
train_77.jpg,197594,{},4,0,"{'name': 'rect', 'x': 642, 'y': 438, 'width': 46, 'weight': 128}",{}
train_77.jpg,197594,{},4,1,"{'name': 'rect', 'x': 855, 'y': 562, 'width': 38, 'weight': 46}",{}
train_77.jpg,197594,{},4,2,"{'name': 'rect', 'x': 944, 'y': 927, 'width': 79, 'weight': 50}",{}
train_77.jpg,197594,{},4,3,"{'name': 'rect', 'x': 1115, 'y': 931, 'width': 57, 'weight': 73}",{}
train_78.jpg,88479,{},0,0,{},{}
train_79.jpg,132297,{},1,0,"{'name': 'rect', 'x': 1658, 'y': 593, 'width': 91, 'weight': 32}",{}
train_80.jpg,159988,{},0,0,{},{}
train_81.jpg,328588,{},3,0,"{'name': 'rect', 'x': 646, 'y': 434, 'width': 44, 'weight': 132}",{}
train_81.jpg,328588,{},3,1,"{'name': 'rect', 'x': 855, 'y': 560, 'width': 38, 'weight': 52}",{}
train_81.jpg,328588,{},3,2,"{'name': 'rect', 'x': 943, 'y': 935, 'width': 76, 'weight': 44}",{}
train_82.jpg,75924,{},4,0,"{'name': 'rect', 'x': 1262, 'y': 730, 'width': 90, 'weight': 92}",{}
train_82.jpg,75924,{},4,1,"{'name': 'rect', 'x': 1451, 'y': 1086, 'width': 92, 'weight': 82}",{}
train_82.jpg,75924,{},4,2,"{'name': 'rect', 'x': 1340, 'y': 514, 'width': 44, 'weight': 56}",{}
train_82.jpg,75924,{},4,3,"{'name': 'rect', 'x': 1616, 'y': 962, 'width': 112, 'weight': 143}",{}
train_83.jpg,127810,{},1,0,"{'name': 'rect', 'x': 1681, 'y': 595, 'width': 44, 'weight': 19}",{}
train_84.jpg,94519,{},3,0,"{'name': 'rect', 'x': 652, 'y': 442, 'width': 32, 'weight': 118}",{}
train_84.jpg,94519,{},3,1,"{'name': 'rect', 'x': 562, 'y': 725, 'width': 56, 'weight': 51}",{}
train_84.jpg,94519,{},3,2,"{'name': 'rect', 'x': 967, 'y': 1042, 'width': 65, 'weight': 63}",{}
train_85.jpg,69570,{},3,0,"{'name': 'rect', 'x': 830, 'y': 1212, 'width': 92, 'weight': 67}",{}
train_85.jpg,69570,{},3,1,"{'name': 'rect', 'x': 2078, 'y': 1168, 'width': 38, 'weight': 96}",{}
train_85.jpg,69570,{},3,2,"{'name': 'rect', 'x': 1786, 'y': 792, 'width': 49, 'weight': 34}",{}
train_86.jpg,66156,{},3,0,"{'name': 'rect', 'x': 973, 'y': 677, 'width': 86, 'weight': 84}",{}
train_86.jpg,66156,{},3,1,"{'name': 'rect', 'x': 1029, 'y': 486, 'width': 95, 'weight': 65}",{}
train_86.jpg,66156,{},3,2,"{'name': 'rect', 'x': 1438, 'y': 212, 'width': 67, 'weight': 77}",{}
train_87.jpg,25907,{},0,0,{},{}
train_88.jpg,62118,{},3,0,"{'name': 'rect', 'x': 1038, 'y': 480, 'width': 86, 'weight': 74}",{}
train_88.jpg,62118,{},3,1,"{'name': 'rect', 'x': 985, 'y': 684, 'width': 88, 'weight': 81}",{}
train_88.jpg,62118,{},3,2,"{'name': 'rect', 'x': 1159, 'y': 623, 'width': 34, 'weight': 54}",{}
train_89.jpg,86557,{},0,0,{},{}
train_90.jpg,53482,{},0,0,{},{}
train_91.jpg,161622,{},3,0,"{'name': 'rect', 'x': 824, 'y': 1247, 'width': 96, 'weight': 93}",{}
train_91.jpg,161622,{},3,1,"{'name': 'rect', 'x': 2210, 'y': 1210, 'width': 48, 'weight': 98}",{}
train_91.jpg,161622,{},3,2,"{'name': 'rect', 'x': 1893, 'y': 770, 'width': 46, 'weight': 52}",{}
train_92.jpg,64882,{},1,0,"{'name': 'rect', 'x': 912, 'y': 168, 'width': 53, 'weight': 58}",{}
train_93.jpg,64724,{},0,0,{},{}
train_94.jpg,83754,{},4,0,"{'name': 'rect', 'x': 1264, 'y': 725, 'width': 88, 'weight': 97}",{}
train_94.jpg,83754,{},4,1,"{'name': 'rect', 'x': 1357, 'y': 497, 'width': 42, 'weight': 52}",{}
train_94.jpg,83754,{},4,2,"{'name': 'rect', 'x': 1658, 'y': 985, 'width': 120, 'weight': 168}",{}
train_94.jpg,83754,{},4,3,"{'name': 'rect', 'x': 1478, 'y': 1118, 'width': 92, 'weight': 88}",{}
train_95.jpg,70347,{},3,0,"{'name': 'rect', 'x': 725, 'y': 243, 'width': 65, 'weight': 71}",{}
train_95.jpg,70347,{},3,1,"{'name': 'rect', 'x': 574, 'y': 302, 'width': 57, 'weight': 67}",{}
train_95.jpg,70347,{},3,2,"{'name': 'rect', 'x': 820, 'y': 478, 'width': 42, 'weight': 38}",{}
train_96.jpg,62244,{},3,0,"{'name': 'rect', 'x': 979, 'y': 660, 'width': 52, 'weight': 74}",{}
train_96.jpg,62244,{},3,1,"{'name': 'rect', 'x': 1130, 'y': 600, 'width': 59, 'weight': 71}",{}
train_96.jpg,62244,{},3,2,"{'name': 'rect', 'x': 1222, 'y': 948, 'width': 90, 'weight': 121}",{}
train_97.jpg,90310,{},4,0,"{'name': 'rect', 'x': 526, 'y': 444, 'width': 116, 'weight': 164}",{}
train_97.jpg,90310,{},4,1,"{'name': 'rect', 'x': 946, 'y': 900, 'width': 63, 'weight': 96}",{}
train_97.jpg,90310,{},4,2,"{'name': 'rect', 'x': 1009, 'y': 574, 'width': 102, 'weight': 93}",{}
train_97.jpg,90310,{},4,3,"{'name': 'rect', 'x': 1107, 'y': 935, 'width': 67, 'weight': 52}",{}
train_98.jpg,93451,{},0,0,{},{}
train_99.jpg,132333,{},3,0,"{'name': 'rect', 'x': 673, 'y': 707, 'width': 63, 'weight': 65}",{}
train_99.jpg,132333,{},3,1,"{'name': 'rect', 'x': 663, 'y': 1004, 'width': 46, 'weight': 34}",{}
train_99.jpg,132333,{},3,2,"{'name': 'rect', 'x': 719, 'y': 1172, 'width': 69, 'weight': 113}",{}
train_100.jpg,60864,{},2,0,"{'name': 'rect', 'x': 390, 'y': 654, 'width': 101, 'weight': 53}",{}
train_100.jpg,60864,{},2,1,"{'name': 'rect', 'x': 1061, 'y': 925, 'width': 78, 'weight': 90}",{}
train_101.jpg,61535,{},1,0,"{'name': 'rect', 'x': 1094, 'y': 532, 'width': 84, 'weight': 51}",{}
train_102.jpg,52092,{},0,0,{},{}
train_104.jpg,98366,{},4,0,"{'name': 'rect', 'x': 243, 'y': 411, 'width': 51, 'weight': 57}",{}
train_104.jpg,98366,{},4,1,"{'name': 'rect', 'x': 608, 'y': 570, 'width': 84, 'weight': 65}",{}
train_104.jpg,98366,{},4,2,"{'name': 'rect', 'x': 660, 'y': 830, 'width': 84, 'weight': 82}",{}
train_104.jpg,98366,{},4,3,"{'name': 'rect', 'x': 950, 'y': 1172, 'width': 115, 'weight': 105}",{}
train_105.jpg,101366,{},0,0,{},{}
train_106.jpg,61058,{},0,0,{},{}
train_107.jpg,68385,{},4,0,"{'name': 'rect', 'x': 1436, 'y': 212, 'width': 78, 'weight': 79}",{}
train_107.jpg,68385,{},4,1,"{'name': 'rect', 'x': 1965, 'y': 405, 'width': 46, 'weight': 61}",{}
train_107.jpg,68385,{},4,2,"{'name': 'rect', 'x': 1031, 'y': 478, 'width': 97, 'weight': 75}",{}
train_107.jpg,68385,{},4,3,"{'name': 'rect', 'x': 981, 'y': 684, 'width': 88, 'weight': 81}",{}
train_108.jpg,87438,{},3,0,"{'name': 'rect', 'x': 581, 'y': 401, 'width': 38, 'weight': 131}",{}
train_108.jpg,87438,{},3,1,"{'name': 'rect', 'x': 478, 'y': 719, 'width': 59, 'weight': 57}",{}
train_108.jpg,87438,{},3,2,"{'name': 'rect', 'x': 935, 'y': 1076, 'width': 73, 'weight': 67}",{}
train_109.jpg,86687,{},0,0,{},{}
train_110.jpg,65367,{},3,0,"{'name': 'rect', 'x': 1432, 'y': 191, 'width': 76, 'weight': 80}",{}
train_110.jpg,65367,{},3,1,"{'name': 'rect', 'x': 1034, 'y': 465, 'width': 88, 'weight': 67}",{}
train_110.jpg,65367,{},3,2,"{'name': 'rect', 'x': 973, 'y': 667, 'width': 88, 'weight': 84}",{}
train_111.jpg,69840,{},0,0,{},{}
train_112.jpg,164607,{},4,0,"{'name': 'rect', 'x': 631, 'y': 895, 'width': 71, 'weight': 49}",{}
train_112.jpg,164607,{},4,1,"{'name': 'rect', 'x': 673, 'y': 684, 'width': 55, 'weight': 39}",{}
train_112.jpg,164607,{},4,2,"{'name': 'rect', 'x': 996, 'y': 1210, 'width': 38, 'weight': 31}",{}
train_112.jpg,164607,{},4,3,"{'name': 'rect', 'x': 1021, 'y': 941, 'width': 48, 'weight': 61}",{}
train_113.jpg,136070,{},2,0,"{'name': 'rect', 'x': 226, 'y': 1159, 'width': 44, 'weight': 53}",{}
train_113.jpg,136070,{},2,1,"{'name': 'rect', 'x': 249, 'y': 998, 'width': 51, 'weight': 61}",{}
train_114.jpg,168628,{},3,0,"{'name': 'rect', 'x': 625, 'y': 900, 'width': 73, 'weight': 50}",{}
train_114.jpg,168628,{},3,1,"{'name': 'rect', 'x': 673, 'y': 679, 'width': 48, 'weight': 42}",{}
train_114.jpg,168628,{},3,2,"{'name': 'rect', 'x': 1023, 'y': 943, 'width': 46, 'weight': 59}",{}
train_115.jpg,70510,{},0,0,{},{}
train_116.jpg,108181,{},1,0,"{'name': 'rect', 'x': 1986, 'y': 493, 'width': 58, 'weight': 58}",{}
train_117.jpg,89479,{},4,0,"{'name': 'rect', 'x': 1774, 'y': 350, 'width': 84, 'weight': 80}",{}
train_117.jpg,89479,{},4,1,"{'name': 'rect', 'x': 1851, 'y': 138, 'width': 42, 'weight': 49}",{}
train_117.jpg,89479,{},4,2,"{'name': 'rect', 'x': 2128, 'y': 556, 'width': 117, 'weight': 161}",{}
train_117.jpg,89479,{},4,3,"{'name': 'rect', 'x': 1967, 'y': 690, 'width': 100, 'weight': 84}",{}
train_118.jpg,84013,{},0,0,{},{}
train_119.jpg,54319,{},3,0,"{'name': 'rect', 'x': 778, 'y': 684, 'width': 100, 'weight': 52}",{}
train_119.jpg,54319,{},3,1,"{'name': 'rect', 'x': 1279, 'y': 709, 'width': 69, 'weight': 67}",{}
train_119.jpg,54319,{},3,2,"{'name': 'rect', 'x': 1541, 'y': 1040, 'width': 157, 'weight': 67}",{}
